text,labels
وثق التاريخ أن الهادي إلى العهر يحيى بن الحسين لعنه الله لعنة خنازير الصهاينة دخل صنعاء ودحر وطرد منها مرتين خلال 2… @url,1
@user @user أو خنزير من خنازير السيسي,1
@user @user الجواسيس الخونه تجار الدين العملاء يا شراميط يا انجاس خنازير الهالك حسن البنا العميل مث… @url,1
راهو نقدر نر ونسمعك وسخ وذانك لاكن انا سكتت علشان متربيه,1
#كم_تطلبين_مهر_اذا_جاك_عريس حنا نشتري رجال ونص مليون وبيت باسمي .. والباقي وسخ دنيا ماندوره,1
منحرفة @url,1
اناقش خنازير اهون من اناقش ميلانيه,1
وصلنا ٢٠١٨ و بتخلص و للحين في ناس تدز صورة الحلاوه المكشوفه وتقول متبرجه و متحجبه,1
@user @user @user الشعب الايراني تظاهر والشعب السعودي يشرب بول البعير والحليب لترامب الحلاب @user,1
@user @user لماذا لا تركز الولايات المتحدة على الشأن الداخلي أيضا، بدل التحرش بالآخرين و إشاعة الف… @url,1
@user @user بس يا بايره انتي كمان خلاص بعد كده مسمعش الكلمه دي,1
عاهرة # متسيبة # خامجة # مسترجلة # موسطاشة # عورة # ناقصة #  باير…,1
والناس ديه ميتنقاش  معاهم  اصلا زيهم زي اللي بيقولوا لبس البنات سبب التحرش وبرضه عند رائي مصدر ألهاء مش اكتر,0
علي الملازيم إن شفت واحد خاطب منه لأبول على شاربه لأنه خنزير مثله,1
@user @user خنازير عزمي الصهيوني الالكترونية,1
كذا تفتحي عيون الحريم علي رجالهم,1
@user @user @user @user بول البعير يطلع عليك معقم وديتول,1
وانتي متبرجة مثيرة للشفقة,1
وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…,0
@user @user هههه بول البعير,1
ان شاء الله راموس يجلد خنازير البيزاخوان اليوم @url,1
@user @user اممم أجل اللي يسبون ياتري شكلهم هندوس ؟!,1
نفسي اشوف مصري لسانه نظيف ويتكلم ساعه وحده بدون مايقول كلام وسخ .,1
@user @user ههههههههههه انا بسهوله اعصب ولساني وسخ لايغرك طيبي انا عصبيه,1
@user @user @user ذنب المجوس,0
@user @user....شوفونا حنونين على عيالنا و نحبهم حتى العالم يتأثر بحبنا لهم،و عيال المسلمين الي تقصفونهم يا خنازير,1
يبقى التحرش في نظر الانثى تحرشا إلى أن يقوم به الشخص المناسب,1
@user @user اي فتن اي خرابيط وش تخربطين انتي ماطيقهم لسانهم وسخ,1
يعني فهمتها بمصطلحك ايها البعير يبدوا ان شرب… @user,1
#لا_يضحكون_عليك و يقولون تحرري و اسقطي الولاية عندنا شغلات اهم من الخرابيط هاذي مالقينا لها حل زي البطالة و التحرش و السكن و الدراسة,0
هذول خنازير تاكل زباله وتحمد ربها على المن والمان,1
تونا مابدينا يا خنازير,1
عُلا رشدي اخدت جايزة زا بيست في الحريم.,1
@user @user النجوم الافارقة الافضل في العالم منهم البرازيليين,0
قلك انك الان ادين خبر قوة...لعنة الله على بول البعير الي تلبقه...,1
خروح المرأه وظهورها متبرجه بنشرة الأخبار احسه شي جد… @url,0
ﻻتذكر بلسانك عورة امرئ,0
ثقافة بول البعير، نكاح الصغيرة وإرضاع الكبير.,1
وبالنسبه لسب الحريم شوفي اعلام السعو… @url,1
دايماً المتشددين دينياً في اي ديانة سوا كانو بوذه او مسيح او هندوس وحتى المسلمين كلهم مو بصاحين,1
#حظر_التبرج_بمصر,0
@user @user هههههه ما تديرش عليه راه مكثر بول البعير,1
@user @user @user الحريم تعرف نفسها,1
@user من أراد التشيع فليتشيع،  نحن لسنا عليهم وكيل ، فيه كثير من السنه خنازير أكتر من الشيعة .,1
صحيح التحرش موجود بكل مكان، لكنهُ جريمة يُعاقب عليها القانون في المجتمعات العقلانية، وحادثة رأي في المجتمعات المُتخلفة بالفضيلة!,0
يابن الكلب ي وسخ انتا,1
@user @user محد مصدقك إلا كل خسيس وعميل وحاقد ليس على السعودية فحسب بل على العرب والمسلمين وكل من تربى مع خنازير ومجوس ويهود,0
كنت أعتقد أنه اللاجئين في شرق العالم العربي فقط,0
@user @user مجرد اجتماع خنازير عند أسيادهم الحقراء.........وقريب سقوط دولةالحقراء,1
حين ترى الأعمال منحرفة عن أهدافها فأعلم أن الفساد تشعب في القائمين عليها,0
#تركي_ال_الشيخ خد غنمك وابلك وانسحب يا بول البعير - مصر كبيرة عليك يا اعرابي @url,1
@user @user أجل تؤمن بشرب بول البعير !؟,0
وطلاما الجوع كافر يبقي التحرش ملحد انتو بتقولوا اي ي جماعه @url,1
@user @user  اربع سنوات مادخلتوها تدخلوها ابشهر لا لا اليوم اكيد امكثر من شرب بول البعير اوليش تشرب هو انت بعير ابن بعير,1
@user لعنه الله عليكم يانظام الحمارين. ياولاد شوارع ايران.  كلكم اولاد ديوث  خونه خنازير.,1
@user @user عجبا هو خنزير كلب بني سعود أسد لابارك الله فيكم آل مهلكة البحرين .,1
مبروك يا كوكي الخبر صحيح قتل 19 ارهابي خنزير @user,1
@user @user @user @user @user كل تراب ي خنزير شيعي وتخب الدجال اول من يتبعه… @url,1
@user @user مبقاش غير الانجاس راضعي لبن الكبير وشاربي بول البعير اللي يتكلموا علي اسيادهم,1
@user @user @user @user عندما دعس الاستاذ عبداللطيف على خنازير الحضيرة تداعت لدعسته بقي… @url,1
@user @user @user انا هندوس بعبد البقره ان احترمت عقيدتي,0
@user @user @user @user انت خنزير من خنازير البنا,1
وفي كساد البنات عن الزواج ..البنت بايرة.,1
ليفربول يلعن ابو القذارة اللي فيكم يا خنازير,1
محمد سعد عبدالحفيظ .. عضو مجلس نقابة الصحفيين .. تم الاعتداء على الصحفيين بالضرب والشتم .. و تم التحرش بزميلة !!!!!… @url,0
بيتعاطوا بول البعير  حمقى بني سعود  @user,1
مدري متى بيتحرك ولي العهد ويعطي المرأه حقوقها ويفك أسرها المسمى ولايه يهوديه,1
@user @user @user @user ايها الاهبل انا سني ما خصني بالشيعة وكلامي يؤكده ترامب الم يقل بان… @url,1
مسكينه لفت ولفت ولا حصلت شيء تنقد نامجون فيه ولأنه نجاحه ونجاح بانقتان مصيحها قالت اقول عن شكله خنزير,1
يظل التحرش في نظر الأنثى تحرشا..,0
ولو فرضاكان مسلم فهومن طائفة منحرفة,1
وحوش و أسود مصر يرسلون 19 خنزير داعشي لجهنم.,1
@user @user نصيحة لك يا #محمد_العرب عندما تشرب بول البعير اخلطه مع بول اليمني من أجل تركز في التغريدات وما تلخفج,1
@user @user @user @user لو سمحت الرجال لمن يتكلمو الحريم بتسكت ☺️,1
م عندكم سالفه اجل تلغوننا عشان مرتديلا؟ يلا بس يا خنازير وجع,1
قناة الجزيرة/ #شاهد | هندوس اتهموا مسلما بالسرقة فضربوه حتى الموت  - عبر نبض,1
