_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,languagecomment:confidence,articletitle,text,bodylen,insdt,languagecomment_gold,link,serial,words
1222309648,FALSE,finalized,3,05/02/2017 20:03,0,1,اقتحام تكريت الإيراني.. المخرج الإنقاذي,انا مختلف مع كاتب المحترم و أسعى لاتفهم أسباب نشر هذه التحاليل التضليلية و اعتقد هذه النعرات الطائفية و بث الحقد و الكراهية للاخرين لم و لن تخدم الامتين العربية و الاسلامية,172,40:25.3,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/a69415af-6700-422b-8dbe-827b08588803,63610,32
1222282354,FALSE,finalized,3,4/28/2017 11:12:10,0,1,محاور وأحلاف عربية إزاء التدخل الروسي بسوريا,ضض ولا ضد؟,10,56:51.7,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/a98e5811-a777-4b20-b7ca-01f30c7f5a9c,7926,3
1222296340,FALSE,finalized,3,4/29/2017 15:14:59,0,1,مكافحة للإرهاب أم تأجيج له؟,جيد,3,59:57.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/aa445723-2e20-44c3-bdae-88f0710db906,36639,1
1222289811,FALSE,finalized,3,4/28/2017 20:18:50,0,1,تركيا ورهانات المستقبل الصعبة,مع الجزيرة دأئماً قل إذا عرف التنقيط بطل التعليق,48,24:44.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/aa790acc-fbe2-474e-b2d7-e82f7cc26cfa,23431,9
1222289734,FALSE,finalized,3,4/28/2017 20:04:50,0,0.6687,تركيا ورهانات المستقبل الصعبة,اردوغان نفسه مش مصدق الكلام ده,30,49:31.6,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/aa790acc-fbe2-474e-b2d7-e82f7cc26cfa,23274,6
1222297996,FALSE,finalized,3,4/29/2017 20:41:14,0,1,مصر.. أزمة مجتمع أم سياسة؟,جيد ولو,7,35:33.3,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ab389556-ccce-472f-9239-673f33c4599c,39992,2
1222286885,FALSE,finalized,3,4/28/2017 15:02:37,0,1,العدالة التركي وتحديات ما بعد المؤتمر,"مقال جيد
فقط تصحيح بسيط، محمد علي شاهين بقي في قيادة الحزب، بل وبقي الرجل الثاني فيه.",85,47:33.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ab80938b-2ddd-42c2-928d-4afb273b8f3e,17144,16
1222299752,FALSE,finalized,3,4/30/2017 02:38:38,0,0.7008,حماس وبلير والتهدئة وأسئلتها الشائكة,في نظري الحل هو إيجاد حركة شعبية بين الميوعة و التشدد أي حركة بين السلطة و حماس  لأن السلطة لا تخدم القضية و حماس لم تأتي بجديد فمن الواجب البحث عن الجديد و الله أعلم.,167,30:42.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ac14133e-0ff7-4f08-8f5a-9d2e314d9071,43485,35
1222282305,FALSE,finalized,3,4/28/2017 11:06:03,0,0.6865,التغيير الذي يدهم منطقتنا,حقّا أروع ما قرأت على الجزيرة٠نت مُذْ أن وجدت الجزيرة٠نت فهل دهم  أيضا الجزيرة٠نت التغيير,89,24:39.3,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ac9b5ec3-37d7-429c-ab24-3fa21acbc9e0,7843,15
1222295017,FALSE,finalized,3,4/29/2017 12:23:34,0,1,رؤى حول الإدارة الدستورية للتنوع الثقافي,"في ظل ( ان الدين عند الله الاسلام ) وبنظرة شاملة لكل الموروث الحضاري والثقافي 
لجميع المخلوقات سيصاغ المشروع الحضاري العظيم .",125,20:37.6,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/acb59c97-8221-4e40-bf2d-3fa026318a82,33955,22
1222295881,FALSE,finalized,3,4/29/2017 14:35:58,0,0.6823,سُنة العراق وداعش.. تحالف الضرورات,العرب السنة هم الخلافة العباسية يا حفيد ابن العلقمي هم بغداد الرشيد وسامراء المعتصم هم موصل زنكي وتكريت صلاح الدين,114,34:41.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/af7f7eea-883c-4526-ae85-d22679d4077f,35720,20
1222295879,FALSE,finalized,3,4/29/2017 14:35:58,0,0.6551,سُنة العراق وداعش.. تحالف الضرورات,كفى تبريرا!..لقد ظهرتم على حقيقتكم..,36,41:00.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/af7f7eea-883c-4526-ae85-d22679d4077f,35717,5
1222281965,FALSE,finalized,3,4/28/2017 10:40:53,0,0.6492,المصريون ودلالة الموقف من الانتخابات,الحل هو أن تكون مصر خالية من الأخوان تماما و قد أقترب المصريين من الوصول الى هذا الحل .,87,12:48.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/b2132b8a-71fd-4d47-860f-c574ef895b3a,7193,19
1222300469,FALSE,finalized,3,4/30/2017 08:54:08,0,1,استشراف مآلات المشهد الليبي,"ليبيا دولة ذات مساحة واسعة بعدد سكان قليل هذا سلاح ذو حدين للتصالح لكن من يعرف التجميع لايعرف التفريق 
وتحكيمي هو المخرج لأزمة ليبيا كما هو الحال في اليمن وسوريا والعراق .",171,31:45.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/b6ca3385-421c-4332-af25-620718786731,44830,32
1222289578,FALSE,finalized,3,4/28/2017 19:51:26,0,0.6689,هل يلجأ ثوار مصر للعنف؟,موزه  هههههههههههههههههههه,26,00:34.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/b6fe8944-e789-467c-9f3b-a84bacd353b0,22939,2
1222289416,FALSE,finalized,3,4/28/2017 19:36:58,0,0.6645,هل يلجأ ثوار مصر للعنف؟,هل هو ربك ام فقط نبي ربك ، و ان كان هو نبي فمن هو ربك .,55,51:28.7,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/b6fe8944-e789-467c-9f3b-a84bacd353b0,22626,17
1222298056,FALSE,finalized,3,4/29/2017 20:15:45,0,1,داعش نجد.. العمق العقائدي والإستراتيجي,تعليق إلى المحرر: لاحظت خطأ واحدا تكرر كثيرا في أسطر المقال، وهو استخدام الألف المقصورة (ى) بدل الياء (ي). للإحاطة مع التحية.,125,45:08.4,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bd29c824-ac69-4a29-9947-503ded87c27a,40121,22
1222298052,FALSE,finalized,3,4/29/2017 20:21:30,0,0.6595,داعش نجد.. العمق العقائدي والإستراتيجي,باقيه على صدوركم الله مع الدوله الاسلاميه,41,44:32.6,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bd29c824-ac69-4a29-9947-503ded87c27a,40111,7
1222298010,FALSE,finalized,3,4/29/2017 20:44:15,0,0.6488,داعش نجد.. العمق العقائدي والإستراتيجي,داعش هى القاعدة وعنها تم تدمير المنطقة ونعش السلاح وصنعها السى اى اى بحكام السعودية باسم لا اله الا الله طبعا ومؤهلين كلهم بسجون الاحتلال الامريكى للعراق وافغانستان  والغرب هل ستفقون من غفلتكم,192,20:33.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bd29c824-ac69-4a29-9947-503ded87c27a,40046,33
1222297804,FALSE,finalized,3,4/29/2017 19:37:10,0,1,داعش نجد.. العمق العقائدي والإستراتيجي,كما تكرر  عدة مرات هناك فقرات غامضة في التعليق خصوصا في نهايته نرجو باحترام التوضيح مستقبلا .,93,13:57.4,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bd29c824-ac69-4a29-9947-503ded87c27a,39624,17
1222292997,FALSE,finalized,3,4/29/2017 05:23:14,0,0.6453,هل ننجح في اختبار مراجعة السياسات؟,ليتك توقفت عن الكتابة ياشيخ فهمي لقد قاربت على استنفاد رصيدك لدينا؟ توقف يرحمك الله فأنت أصبحت عاجزا عن فهم الأحداث حولك بفكرك النعامي المهادن,142,55:28.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bd85fd10-2d00-4bc6-87c2-25b29e37afa8,29879,25
1222293933,FALSE,finalized,3,4/29/2017 09:46:09,0,0.3458,الإسلام المحاصر في مصر,الاسلام ام المتاسلمين  ومن اين يات الاسلام لدول الظلم والكفر,60,09:15.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/be71b45a-9871-455d-b8d6-605128f54662,31782,10
1222297867,FALSE,finalized,3,4/29/2017 20:05:07,0,1,لماذا فشلت عملية إنقاذ اليونان؟,تنقذ ماذا؟؟وكاسرةتنفق اظعاف ما تربح ولك البقية,46,09:49.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/bfaf3d8f-ef74-4b94-a824-1b78716c9fa8,39755,7
1222290013,FALSE,finalized,3,4/28/2017 20:32:56,0,0.6839,الأبعاد الإستراتيجية في علاقة إسرائيل بكردستان العراق,الا تترحم على لورانس العرب؟؟,28,00:38.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/c3e97036-b0ef-4c6a-9811-ab3c2c0503fe,23821,5
1222289378,FALSE,finalized,3,4/28/2017 19:57:32,0,1,العرب.. إلى أين هم ذاهبون؟,المرجو تصحيح كتابة اسم الله جل جلاله . الله ليس بالتاء.,55,18:23.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/c6033396-c009-4b65-af02-682c24f95a99,22510,11
1222300251,FALSE,finalized,3,4/30/2017 08:04:32,0,0.6739,المشير السيسي وساعة المغيب,عيب عليك ،ما شاء الله عليك حررت بلادك,37,08:41.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/caa25e55-9e45-4344-8ff4-0b426a341c9a,44448,8
1222300219,FALSE,finalized,3,4/30/2017 07:46:48,0,0.6677,المشير السيسي وساعة المغيب,ما تنساش تاخد الباب بإيدك و انت رايح يا عبد الفتاح.,51,36:50.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/caa25e55-9e45-4344-8ff4-0b426a341c9a,44375,11
1222286362,FALSE,finalized,3,4/28/2017 14:47:11,0,0.6708,رفع مستوى الدعم العسكري الروسي أم بداية غزو سوريا؟,مره واحده اسمها احلام خلفت بنت وسمتها امانى.,44,46:09.3,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/cafad178-716c-4563-8db1-073178190715,15942,8
1222282494,FALSE,finalized,3,4/28/2017 11:16:06,0,1,استقبال ألمانيا للاجئين.. دافع إنساني أم مصلحة قومية?,الصورة بالمقال،شباب ولاجئين ومعارضة ضد النظام بالتحديد.,55,56:51.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/cb0d2eb1-419d-45a3-bd41-6b1923c5af03,8251,7
1222307340,FALSE,finalized,3,05/01/2017 20:35,0,1,هل تسبق دمشق صنعاء؟,عندما ارى تعليقك أصوت لك بنعم أولا و بعد ذلك أقرأ تعليقك .. سيري قدما ايتها المفكرة الراقية و الله يرعاكي,105,29:47.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/cd2c4bd8-152e-465b-82dd-d9934e452570,58751,21
1222286170,FALSE,finalized,3,4/28/2017 14:09:12,0,0.68,الحرب على الإرهاب.. لكن أي إرهاب؟,اتفق مع عبد الفتاح الصومالي، لقد كانوا يفعلون نفس الشيئ مع البطل نيلسون مانديلا، وكانوا يسمونه ارهابي. وبقي اسمه في لائحة الارهاب حتى 2008.,139,55:13.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/d1d16c6f-941d-42c9-8477-3f3916f95fed,15570,24
1222303257,FALSE,finalized,3,4/30/2017 17:58:05,0,0.6708,إعلام الأمة أين وكيف؟,حديث صحيح، نعم نعم حديث صحيح,28,44:08.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/d4927101-48c7-4763-ba8e-599aba9134ef,50371,6
1222295262,FALSE,finalized,3,4/29/2017 13:09:12,0,0.6731,خيارات العرب أمام الصعود الإيراني,علي راسي ايران ولو مجوس على راسي واللي موعاجبه يبلط البحر وللعلم ورب محمد اني سني من الغب لكن ايران لم تدمر اليمن ولكن دمرتها الشقيقه ولااعذار للقتل والدماء والتدمر,164,53:13.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/d7441808-bbce-40e8-a10f-b3a8fab98f6e,34439,30
1222295245,FALSE,finalized,3,4/29/2017 13:04:51,0,0.6731,خيارات العرب أمام الصعود الإيراني,هذا التحريض المذهبي الذي تستخدمه المملكه لخدمة اسرائيل سيعود عليها بالضرر وقد بدأت تكتوي بناره. الحل هو التسامح الديني والتصالح بين الدول الاسلامية ودول الجوار,159,48:25.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/d7441808-bbce-40e8-a10f-b3a8fab98f6e,34407,25
1222282480,FALSE,finalized,3,4/28/2017 12:15:01,0,0.6784,انتفاضة القدس,أستادنا القدير، بعد العملية القادمة سيكون دورك لتصل بالرجال في سجون الإحتلال و نعم المكان.السجن أحب إليك ممَا يدعوك إليه.,121,32:36.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/d95f5b01-f25a-4b38-ac3c-137ecc71de4e,8228,20
1222310300,FALSE,finalized,3,05/02/2017 23:12,0,0.6723,روسيا والخليج.. فن قلب الفرص إلى عقبات,دول الخليج اختارت او بالاحرى اختير لها الحليف على ظهر سفينة حربية دات 1945 .,76,33:58.5,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/dad802ce-77fa-4f8e-9e4c-9f69d6e5afb2,64887,15
1222310225,FALSE,finalized,3,05/02/2017 22:53,0,0.6673,روسيا والخليج.. فن قلب الفرص إلى عقبات,فن قال,6,33:10.6,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/dad802ce-77fa-4f8e-9e4c-9f69d6e5afb2,64710,2
1222279578,FALSE,finalized,3,4/28/2017 08:08:37,0,0.6624,حزب العدالة التركي وتحديات ما بعد الانتخابات,وبدت الكراهيه والبغضاء من افواههم لاحظ ياراعاك الله (نزيهه الى حد ما ) اما انتخابات الانقلاب نزيهه جدا جدا ما كيف تحكمون -سبحان الله كانه يقول انا اكره اردوغان وحزب اردوغان ونجاح اردوغان,186,44:58.4,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/dc646fb2-4027-4d96-8b71-2ea526d65644,2540,33
1222305594,FALSE,finalized,3,05/01/2017 10:28,0,1,هل داعش حقا صنيعة أميركية؟,"بشير عبد الفتاح, أكاديمي وباحث في مركز الأهرام للدراسات السياسية والإستراتيجية",78,00:10.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/dfdfa22a-3832-4f74-8dc0-1fbf45585057,55013,11
1222289801,FALSE,finalized,3,4/28/2017 20:13:34,0,0.645,مودي.. ثناء على الإسلام بأبوظبي ومواجهة له بالهند,هم يعرفون حقيقته لهذا تمت الزيارة على أرفع المستويات. هم من نفس الطينة .,72,25:36.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/e2152b46-1a3d-4b91-ad6a-d99e20b8f531,23402,14
1222288206,FALSE,finalized,3,4/28/2017 18:24:13,0,0.6731,"""ريحتنا"" التي طلعت في أزمة اللاجئين",ابن نبيل العربي ؟ الله!!,24,36:37.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/e45d22e8-cde3-442a-868e-e4c204263d22,19930,5
1222301178,FALSE,finalized,3,4/30/2017 10:14:12,0,0.6446,الروهينغا.. الغرب المتآمر والمسلمون المتخاذلون,روهنجيا (بالجيم والياء)..وليس روهنغا....و(تكتب وتلفظ )بصوت الجيم العربية في كل اللغات...ليست معربة من اللغة الأنكليزية فلا تستبدل بحرف (غ).,139,18:12.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/e8835239-baad-4b34-9481-c41659ba9fd1,46146,19
1222292526,FALSE,finalized,3,4/29/2017 03:32:46,0,0.6594,الفكر الإسلامي وصناعة الشرق الجديد,شعارات  الوحدة و الوطنية و امثالها  كلام عاطفي واحلام  بل الاقتصاد و احترام الاخر (مبدا لكم دينكم و لى دين / لا يسخر قوم من قوم )  هو النهضة و ستحل مشاكلنا انشاء الله.  ابن الحكيم,179,38:59.2,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/e8f3360b-7db1-4461-b427-44b99d76c97f,29032,36
1222295204,FALSE,finalized,3,4/29/2017 13:19:16,0,0.6699,لماذا يرفع الإعلام العمومي عصا التمرد بوجه بنكيران؟,ايه المنافق ثلاثة:( 1) اذا حدث كذب ..  (2) اذا وعد اخلف .. (3) اذا اؤتمن خان,76,53:40.9,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/e900ca18-b1e6-44a1-938f-7f7f3599461c,34327,17
1222303039,FALSE,finalized,3,4/30/2017 16:48:23,0,1,"هل ينهي ""الإنترنت"" تزوير التاريخ؟",على ما اعتقد هناك بعض الاخطاء الاملائية في المقال - يرجى التدقيق٠,65,37:46.0,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ed6ff03c-94d1-45a6-a115-cae7f282ca9e,49895,12
1222302878,FALSE,finalized,3,4/30/2017 16:22:21,0,1,"هل ينهي ""الإنترنت"" تزوير التاريخ؟",رسول الله صلى الله عليه وسلم بدأ وحيدا,38,46:56.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ed6ff03c-94d1-45a6-a115-cae7f282ca9e,49601,8
1222302784,FALSE,finalized,3,4/30/2017 15:00:54,0,1,"هل ينهي ""الإنترنت"" تزوير التاريخ؟",التاريخ ما هو التاريخ هو ما نعيشه كل يوم,40,19:14.1,,www.aljazeera.net/home/getpage/6c87b8ad-70ec-47d5-b7c4-3aa56fb899e2/ed6ff03c-94d1-45a6-a115-cae7f282ca9e,49366,9
